,time,energy_price,fcas_raise_price,fcas_lower_price
8090,2024-01-06 19:05,80.89702,0,0
8095,2024-01-06 19:10,84.15671,0,0
8100,2024-01-06 19:15,86.71662,0,0
8105,2024-01-06 19:20,85.25077,0,0
8110,2024-01-06 19:25,84.66618,0,0
8115,2024-01-06 19:30,74.2375,0,0
8120,2024-01-06 19:35,84.7222,0,0
8125,2024-01-06 19:40,87,0,0
8130,2024-01-06 19:45,86.96356,0,0
8135,2024-01-06 19:50,75.80622,0,0
8140,2024-01-06 19:55,76.40004,0,0
8145,2024-01-06 20:00,75.82677,0,0
8150,2024-01-06 20:05,75.88535,0,0
8155,2024-01-06 20:10,88.50818,0,0
8160,2024-01-06 20:15,81.37556,0,0
8165,2024-01-06 20:20,78.81408,0,0
8170,2024-01-06 20:25,76.99308,0,0
8175,2024-01-06 20:30,67.99775,0,0
8180,2024-01-06 20:35,77.60352,0,0
8185,2024-01-06 20:40,64.95,0,0
8190,2024-01-06 20:45,59.99003,0,0
8195,2024-01-06 20:50,56.05007,0,0
8200,2024-01-06 20:55,58,0,0
8205,2024-01-06 21:00,58,0,0
8210,2024-01-06 21:05,59.99003,0,0
8215,2024-01-06 21:10,58,0,0
8220,2024-01-06 21:15,58.49538,0,0
8225,2024-01-06 21:20,58,0,0
8230,2024-01-06 21:25,69.26356,0,0
8235,2024-01-06 21:30,87.87522,0,0
8240,2024-01-06 21:35,87,0,0
8245,2024-01-06 21:40,87,0,0
8250,2024-01-06 21:45,87.7652,0,0
8255,2024-01-06 21:50,80.77822,0,0
8260,2024-01-06 21:55,80.73601,0,0
8265,2024-01-06 22:00,62.20919,0,0
8270,2024-01-06 22:05,84.3937,0,0
8275,2024-01-06 22:10,88.87998,0,0
8280,2024-01-06 22:15,88.87998,0,0
8285,2024-01-06 22:20,82.26849,0,0
8290,2024-01-06 22:25,81.67458,0,0
8295,2024-01-06 22:30,82.88756,0,0
8300,2024-01-06 22:35,87,0,0
8305,2024-01-06 22:40,81.44444,0,0
8310,2024-01-06 22:45,64.95,0,0
8315,2024-01-06 22:50,64.95,0,0
8320,2024-01-06 22:55,64.95,0,0
8325,2024-01-06 23:00,61.83261,0,0
8330,2024-01-06 23:05,62.82222,0,0
8335,2024-01-06 23:10,63.41754,0,0
8340,2024-01-06 23:15,62.89704,0,0
8345,2024-01-06 23:20,62.84818,0,0
8350,2024-01-06 23:25,63.35315,0,0
8355,2024-01-06 23:30,63.23457,0,0
8360,2024-01-06 23:35,80.84881,0,0
8365,2024-01-06 23:40,81.89756,0,0
8370,2024-01-06 23:45,81.54021,0,0
8375,2024-01-06 23:50,81.19091,0,0
8380,2024-01-06 23:55,82.0835,0,0
8385,2024-01-07 00:00,62.29692,0,0
8390,2024-01-07 00:05,64.95,0,0
8395,2024-01-07 00:10,64.95,0,0
8400,2024-01-07 00:15,59.90376,0,0
8405,2024-01-07 00:20,58,0,0
8410,2024-01-07 00:25,54.85003,0,0
8415,2024-01-07 00:30,54.85,0,0
8420,2024-01-07 00:35,59.31063,0,0
8425,2024-01-07 00:40,59.99,0,0
8430,2024-01-07 00:45,58,0,0
8435,2024-01-07 00:50,58,0,0
8440,2024-01-07 00:55,58,0,0
8445,2024-01-07 01:00,58,0,0
8450,2024-01-07 01:05,60.21939,0,0
8455,2024-01-07 01:10,59.99,0,0
8460,2024-01-07 01:15,59.99,0,0
8465,2024-01-07 01:20,60.73701,0,0
8470,2024-01-07 01:25,59.99,0,0
8475,2024-01-07 01:30,59.99,0,0
8480,2024-01-07 01:35,62.97792,0,0
8485,2024-01-07 01:40,62.93069,0,0
8490,2024-01-07 01:45,59.99,0,0
8495,2024-01-07 01:50,60.5239,0,0
8500,2024-01-07 01:55,54.85003,0,0
8505,2024-01-07 02:00,58,0,0
8510,2024-01-07 02:05,60.27542,0,0
8515,2024-01-07 02:10,60.97747,0,0
8520,2024-01-07 02:15,59.99,0,0
8525,2024-01-07 02:20,59.99,0,0
8530,2024-01-07 02:25,59.9897,0,0
8535,2024-01-07 02:30,58,0,0
8540,2024-01-07 02:35,58,0,0
8545,2024-01-07 02:40,60.62746,0,0
8550,2024-01-07 02:45,59.99,0,0
8555,2024-01-07 02:50,59.99,0,0
8560,2024-01-07 02:55,59.99,0,0
8565,2024-01-07 03:00,59.99,0,0
8570,2024-01-07 03:05,59.99,0,0
8575,2024-01-07 03:10,64.95,0,0
8580,2024-01-07 03:15,57.99985,0,0
8585,2024-01-07 03:20,58,0,0
8590,2024-01-07 03:25,58,0,0
8595,2024-01-07 03:30,59.99,0,0
8600,2024-01-07 03:35,54.84991,0,0
8605,2024-01-07 03:40,53.71895,0,0
8610,2024-01-07 03:45,54.84991,0,0
8615,2024-01-07 03:50,54.85,0,0
8620,2024-01-07 03:55,58,0,0
8625,2024-01-07 04:00,54.85,0,0
8630,2024-01-07 04:05,54.85,0,0
8635,2024-01-07 04:10,54.90642,0,0
8640,2024-01-07 04:15,53.3454,0,0
8645,2024-01-07 04:20,52.9536,0,0
8650,2024-01-07 04:25,54.85,0,0
8655,2024-01-07 04:30,54.85009,0,0
8660,2024-01-07 04:35,54.85009,0,0
8665,2024-01-07 04:40,54.85,0,0
8670,2024-01-07 04:45,54.85,0,0
8675,2024-01-07 04:50,54.85,0,0
8680,2024-01-07 04:55,54.85,0,0
8685,2024-01-07 05:00,54.85,0,0
8690,2024-01-07 05:05,54.85,0,0
8695,2024-01-07 05:10,54.85,0,0
8700,2024-01-07 05:15,54.85,0,0
8705,2024-01-07 05:20,54.85,0,0
8710,2024-01-07 05:25,53.27303,0,0
8715,2024-01-07 05:30,54.85,0,0
8720,2024-01-07 05:35,53.92139,0,0
8725,2024-01-07 05:40,54.67976,0,0
8730,2024-01-07 05:45,54.85,0,0
8735,2024-01-07 05:50,23.21088,0,0
8740,2024-01-07 05:55,38.40166,0,0
8745,2024-01-07 06:00,49.70811,0,0
8750,2024-01-07 06:05,39.16304,0,0
8755,2024-01-07 06:10,39.66901,0,0
8760,2024-01-07 06:15,36.13,0,0
8765,2024-01-07 06:20,21.95877,0,0
8770,2024-01-07 06:25,19.57441,0,0
8775,2024-01-07 06:30,21.36823,0,0
8780,2024-01-07 06:35,21.07337,0,0
8785,2024-01-07 06:40,31.81003,0,0
8790,2024-01-07 06:45,20.66288,0,0
8795,2024-01-07 06:50,17.00874,0,0
8800,2024-01-07 06:55,20.18757,0,0
8805,2024-01-07 07:00,36.13,0,0
8810,2024-01-07 07:05,36.13,0,0
8815,2024-01-07 07:10,20.17891,0,0
8820,2024-01-07 07:15,19.87736,0,0
8825,2024-01-07 07:20,19.86099,0,0
8830,2024-01-07 07:25,20.00603,0,0
8835,2024-01-07 07:30,16.87319,0,0
8840,2024-01-07 07:35,16.87617,0,0
8845,2024-01-07 07:40,9.18979,0,0
8850,2024-01-07 07:45,33.69186,0,0
8855,2024-01-07 07:50,38.43179,0,0
8860,2024-01-07 07:55,20.04126,0,0
8865,2024-01-07 08:00,20.23929,0,0
8870,2024-01-07 08:05,17.84519,0,0
8875,2024-01-07 08:10,20.5064,0,0
8880,2024-01-07 08:15,20.25921,0,0
8885,2024-01-07 08:20,20.92235,0,0
8890,2024-01-07 08:25,20.75264,0,0
8895,2024-01-07 08:30,8.23814,0,0
8900,2024-01-07 08:35,20.85377,0,0
8905,2024-01-07 08:40,19.35951,0,0
8910,2024-01-07 08:45,9.55561,0,0
8915,2024-01-07 08:50,9.70985,0,0
8920,2024-01-07 08:55,0.02136,0,0
8925,2024-01-07 09:00,9.55304,0,0
8930,2024-01-07 09:05,15.21445,0,0
8935,2024-01-07 09:10,9.75615,0,0
8940,2024-01-07 09:15,0.02119,0,0
8945,2024-01-07 09:20,6.48234,0,0
8950,2024-01-07 09:25,11.11922,0,0
8955,2024-01-07 09:30,7.93732,0,0
8960,2024-01-07 09:35,9.2656,0,0
8965,2024-01-07 09:40,9.17753,0,0
8970,2024-01-07 09:45,9.1778,0,0
8975,2024-01-07 09:50,22.31041,0,0
8980,2024-01-07 09:55,1.7,0,0
8985,2024-01-07 10:00,8.77791,0,0
8990,2024-01-07 10:05,11.6395,0,0
8995,2024-01-07 10:10,18.16,0,0
9000,2024-01-07 10:15,19.48,0,0
9005,2024-01-07 10:20,19.20834,0,0
9010,2024-01-07 10:25,8.99936,0,0
9015,2024-01-07 10:30,-11.48414,0,0
9020,2024-01-07 10:35,9.22499,0,0
9025,2024-01-07 10:40,0.02017,0,0
9030,2024-01-07 10:45,-11.65976,0,0
9035,2024-01-07 10:50,-20.15,0,0
9040,2024-01-07 10:55,-15.85744,0,0
9045,2024-01-07 11:00,0,0,0
9050,2024-01-07 11:05,-20.59,0,0
9055,2024-01-07 11:10,-22.78973,0,0
9060,2024-01-07 11:15,-33.26661,0,0
9065,2024-01-07 11:20,-22.62527,0,0
9070,2024-01-07 11:25,-28.62259,0,0
9075,2024-01-07 11:30,-23.04968,0,0
9080,2024-01-07 11:35,8.59989,0,0
9085,2024-01-07 11:40,36.13,0,0
9090,2024-01-07 11:45,36.13,0,0
9095,2024-01-07 11:50,19.48,0,0
9100,2024-01-07 11:55,48.18414,0,0
9105,2024-01-07 12:00,54.20057,0,0
9110,2024-01-07 12:05,52.0911,0,0
9115,2024-01-07 12:10,54.6015,0,0
9120,2024-01-07 12:15,19.14025,0,0
9125,2024-01-07 12:20,19.6942,0,0
9130,2024-01-07 12:25,20.61983,0,0
9135,2024-01-07 12:30,19.84139,0,0
9140,2024-01-07 12:35,17.33,0,0
9145,2024-01-07 12:40,6.32097,0,0
9150,2024-01-07 12:45,7.85,0,0
9155,2024-01-07 12:50,0.06577,0,0
9160,2024-01-07 12:55,0.09782,0,0
9165,2024-01-07 13:00,1.18534,0,0
9170,2024-01-07 13:05,-1.45525,0,0
9175,2024-01-07 13:10,47.50294,0,0
9180,2024-01-07 13:15,-2.18283,0,0
9185,2024-01-07 13:20,9.9674,0,0
9190,2024-01-07 13:25,21.83725,0,0
9195,2024-01-07 13:30,0,0,0
9200,2024-01-07 13:35,0,0,0
9205,2024-01-07 13:40,0,0,0
9210,2024-01-07 13:45,12.71468,0,0
9215,2024-01-07 13:50,16.19302,0,0
9220,2024-01-07 13:55,54.85003,0,0
9225,2024-01-07 14:00,36.13,0,0
9230,2024-01-07 14:05,10.41145,0,0
9235,2024-01-07 14:10,30.03407,0,0
9240,2024-01-07 14:15,26.88382,0,0
9245,2024-01-07 14:20,10.82113,0,0
9250,2024-01-07 14:25,39.12996,0,0
9255,2024-01-07 14:30,36.13,0,0
9260,2024-01-07 14:35,36.12996,0,0
9265,2024-01-07 14:40,26.65945,0,0
9270,2024-01-07 14:45,3.61E+01,0,0
9275,2024-01-07 14:50,36.33425,0,0
9280,2024-01-07 14:55,36.46544,0,0
9285,2024-01-07 15:00,85.47769,0,0
9290,2024-01-07 15:05,45.45107,0,0
9295,2024-01-07 15:10,36.13671,0,0
9300,2024-01-07 15:15,10.33184,0,0
9305,2024-01-07 15:20,87.19882,0,0
9310,2024-01-07 15:25,38.38,0,0
9315,2024-01-07 15:30,43.4065,0,0
9320,2024-01-07 15:35,43.44913,0,0
9325,2024-01-07 15:40,42.35801,0,0
9330,2024-01-07 15:45,53.91224,0,0
9335,2024-01-07 15:50,40.24301,0,0
9340,2024-01-07 15:55,42.56021,0,0
9345,2024-01-07 16:00,57.6,0,0
9350,2024-01-07 16:05,84.14398,0,0
9355,2024-01-07 16:10,56.41531,0,0
9360,2024-01-07 16:15,83.81932,0,0
9365,2024-01-07 16:20,63.32464,0,0
9370,2024-01-07 16:25,64.09188,0,0
9375,2024-01-07 16:30,55.25524,0,0
9380,2024-01-07 16:35,53.11294,0,0
9385,2024-01-07 16:40,54.84986,0,0
9390,2024-01-07 16:45,84.93954,0,0
9395,2024-01-07 16:50,90.27388,0,0
9400,2024-01-07 16:55,82.9996,0,0
9405,2024-01-07 17:00,64.95,0,0
9410,2024-01-07 17:05,54.8501,0,0
9415,2024-01-07 17:10,67.16803,0,0
9420,2024-01-07 17:15,85.29696,0,0
9425,2024-01-07 17:20,78.82721,0,0
9430,2024-01-07 17:25,84.11078,0,0
9435,2024-01-07 17:30,84.75193,0,0
9440,2024-01-07 17:35,82.16369,0,0
9445,2024-01-07 17:40,78.3211,0,0
9450,2024-01-07 17:45,81.90529,0,0
9455,2024-01-07 17:50,87,0,0
9460,2024-01-07 17:55,88.8901,0,0
9465,2024-01-07 18:00,87,0,0
9470,2024-01-07 18:05,87,0,0
9475,2024-01-07 18:10,101.43837,0,0
9480,2024-01-07 18:15,99.94,0,0
9485,2024-01-07 18:20,123.03618,0,0
9490,2024-01-07 18:25,100,0,0
9495,2024-01-07 18:30,149.62599,0,0
9500,2024-01-07 18:35,99.99997,0,0
9505,2024-01-07 18:40,100,0,0
9510,2024-01-07 18:45,113.68433,0,0
9515,2024-01-07 18:50,91.6987,0,0
9520,2024-01-07 18:55,91.01312,0,0
9525,2024-01-07 19:00,112.93081,0,0
9530,2024-01-07 19:05,9.39E+01,0,0
9535,2024-01-07 19:10,100,0,0
9540,2024-01-07 19:15,93.22535,0,0
9545,2024-01-07 19:20,88.87994,0,0
9550,2024-01-07 19:25,114.51208,0,0
9555,2024-01-07 19:30,88.88,0,0
9560,2024-01-07 19:35,88.42849,0,0
9565,2024-01-07 19:40,88.88,0,0
9570,2024-01-07 19:45,85.10707,0,0
9575,2024-01-07 19:50,86.33858,0,0
9580,2024-01-07 19:55,86.38837,0,0
9585,2024-01-07 20:00,86.52247,0,0
9590,2024-01-07 20:05,87.51299,0,0
9595,2024-01-07 20:10,86.43819,0,0
9600,2024-01-07 20:15,107.5035,0,0
9605,2024-01-07 20:20,88.88,0,0
9610,2024-01-07 20:25,87.77419,0,0
9615,2024-01-07 20:30,87,0,0
9620,2024-01-07 20:35,89.79219,0,0
9625,2024-01-07 20:40,86.86114,0,0
9630,2024-01-07 20:45,88.88,0,0
9635,2024-01-07 20:50,86.927,0,0
9640,2024-01-07 20:55,85.25372,0,0
9645,2024-01-07 21:00,82.33904,0,0
9650,2024-01-07 21:05,79.59603,0,0
9655,2024-01-07 21:10,86.70721,0,0
9660,2024-01-07 21:15,88.94781,0,0
9665,2024-01-07 21:20,89.55238,0,0
9670,2024-01-07 21:25,87,0,0
9675,2024-01-07 21:30,83.70311,0,0
9680,2024-01-07 21:35,90.06144,0,0
9685,2024-01-07 21:40,92.10891,0,0
9690,2024-01-07 21:45,87.59705,0,0
9695,2024-01-07 21:50,82.20249,0,0
9700,2024-01-07 21:55,82.34255,0,0
9705,2024-01-07 22:00,82.18625,0,0
9710,2024-01-07 22:05,83.66587,0,0
9715,2024-01-07 22:10,88.87996,0,0
9720,2024-01-07 22:15,89.41486,0,0
9725,2024-01-07 22:20,88.87993,0,0
9730,2024-01-07 22:25,88.87996,0,0
9735,2024-01-07 22:30,89.67522,0,0
9740,2024-01-07 22:35,92.51271,0,0
9745,2024-01-07 22:40,89.73037,0,0
9750,2024-01-07 22:45,87,0,0
9755,2024-01-07 22:50,86.18326,0,0
9760,2024-01-07 22:55,84.55517,0,0
9765,2024-01-07 23:00,87,0,0
9770,2024-01-07 23:05,87,0,0
9775,2024-01-07 23:10,88.87993,0,0
9780,2024-01-07 23:15,88.88012,0,0
9785,2024-01-07 23:20,87,0,0
9790,2024-01-07 23:25,88.87993,0,0
9795,2024-01-07 23:30,87,0,0
9800,2024-01-07 23:35,87,0,0
9805,2024-01-07 23:40,87,0,0
9810,2024-01-07 23:45,87,0,0
9815,2024-01-07 23:50,87,0,0
9820,2024-01-07 23:55,87,0,0
9825,2024-01-08 00:00,87,0,0
9830,2024-01-08 00:05,87,0,0
9835,2024-01-08 00:10,87,0,0
9840,2024-01-08 00:15,86.2384,0,0
9845,2024-01-08 00:20,85.78985,0,0
9850,2024-01-08 00:25,85.44757,0,0
9855,2024-01-08 00:30,84.97442,0,0
9860,2024-01-08 00:35,88.24921,0,0
9865,2024-01-08 00:40,88.87993,0,0
9870,2024-01-08 00:45,87,0,0
9875,2024-01-08 00:50,87,0,0
9880,2024-01-08 00:55,87,0,0
9885,2024-01-08 01:00,87,0,0
9890,2024-01-08 01:05,99.11544,0,0
9895,2024-01-08 01:10,87.32234,0,0
9900,2024-01-08 01:15,86.77313,0,0
9905,2024-01-08 01:20,86.89871,0,0
9910,2024-01-08 01:25,83.27016,0,0
9915,2024-01-08 01:30,85.03,0,0
9920,2024-01-08 01:35,87,0,0
9925,2024-01-08 01:40,87.51861,0,0
9930,2024-01-08 01:45,87,0,0
9935,2024-01-08 01:50,87,0,0
9940,2024-01-08 01:55,82.68183,0,0
9945,2024-01-08 02:00,82.38933,0,0
9950,2024-01-08 02:05,83.83065,0,0
9955,2024-01-08 02:10,80.35342,0,0
9960,2024-01-08 02:15,66.42828,0,0
9965,2024-01-08 02:20,67.5281,0,0
9970,2024-01-08 02:25,66.45391,0,0
9975,2024-01-08 02:30,67.51415,0,0
9980,2024-01-08 02:35,84.95933,0,0
9985,2024-01-08 02:40,67.40943,0,0
9990,2024-01-08 02:45,85.03,0,0
9995,2024-01-08 02:50,68.5623,0,0
10000,2024-01-08 02:55,64.95,0,0
10005,2024-01-08 03:00,64.95,0,0
10010,2024-01-08 03:05,69.65215,0,0
10015,2024-01-08 03:10,70.22015,0,0
10020,2024-01-08 03:15,62.75813,0,0
10025,2024-01-08 03:20,62.76528,0,0
10030,2024-01-08 03:25,62.77655,0,0
10035,2024-01-08 03:30,71.86283,0,0
10040,2024-01-08 03:35,64.95,0,0
10045,2024-01-08 03:40,61.85073,0,0
10050,2024-01-08 03:45,62.75,0,0
10055,2024-01-08 03:50,62.7,0,0
10060,2024-01-08 03:55,70.30715,0,0
10065,2024-01-08 04:00,64.95,0,0
10070,2024-01-08 04:05,70.28148,0,0
10075,2024-01-08 04:10,70.78166,0,0
10080,2024-01-08 04:15,63.47002,0,0
10085,2024-01-08 04:20,64.9501,0,0
10090,2024-01-08 04:25,64.95,0,0
10095,2024-01-08 04:30,60.62528,0,0
10100,2024-01-08 04:35,60.59007,0,0
10105,2024-01-08 04:40,64.95,0,0
10110,2024-01-08 04:45,60.17982,0,0
10115,2024-01-08 04:50,64.95,0,0
10120,2024-01-08 04:55,60.5445,0,0
10125,2024-01-08 05:00,58,0,0
10130,2024-01-08 05:05,59.99025,0,0
10135,2024-01-08 05:10,71.80221,0,0
10140,2024-01-08 05:15,69.60336,0,0
10145,2024-01-08 05:20,64.95,0,0
10150,2024-01-08 05:25,64.95,0,0
10155,2024-01-08 05:30,69.09212,0,0
10160,2024-01-08 05:35,59.99025,0,0
10165,2024-01-08 05:40,67.87624,0,0
10170,2024-01-08 05:45,68.88842,0,0
10175,2024-01-08 05:50,68.83694,0,0
10180,2024-01-08 05:55,67.28525,0,0
10185,2024-01-08 06:00,64.95,0,0
10190,2024-01-08 06:05,54.85008,0,0
10195,2024-01-08 06:10,65.09517,0,0
10200,2024-01-08 06:15,66.03202,0,0
10205,2024-01-08 06:20,66.52874,0,0
10210,2024-01-08 06:25,64.96881,0,0
10215,2024-01-08 06:30,64.05196,0,0
10220,2024-01-08 06:35,64.95,0,0
10225,2024-01-08 06:40,64.95,0,0
10230,2024-01-08 06:45,83.57176,0,0
10235,2024-01-08 06:50,63.47793,0,0
10240,2024-01-08 06:55,64.95,0,0
10245,2024-01-08 07:00,62.5823,0,0
10250,2024-01-08 07:05,62.99576,0,0
10255,2024-01-08 07:10,67.3863,0,0
10260,2024-01-08 07:15,64.95,0,0
10265,2024-01-08 07:20,61.11186,0,0
10270,2024-01-08 07:25,61.58449,0,0
10275,2024-01-08 07:30,55.35008,0,0
10280,2024-01-08 07:35,59.99,0,0
10285,2024-01-08 07:40,61.34013,0,0
10290,2024-01-08 07:45,61.41211,0,0
10295,2024-01-08 07:50,61.93938,0,0
10300,2024-01-08 07:55,77.7556,0,0
10305,2024-01-08 08:00,83.64538,0,0
10310,2024-01-08 08:05,64.21635,0,0
10315,2024-01-08 08:10,78.83533,0,0
10320,2024-01-08 08:15,61.67192,0,0
10325,2024-01-08 08:20,57.08493,0,0
10330,2024-01-08 08:25,56.71148,0,0
10335,2024-01-08 08:30,58,0,0
10340,2024-01-08 08:35,65.65913,0,0
10345,2024-01-08 08:40,58.35022,0,0
10350,2024-01-08 08:45,58.72913,0,0
10355,2024-01-08 08:50,59.11625,0,0
10360,2024-01-08 08:55,64.92248,0,0
10365,2024-01-08 09:00,58,0,0
10370,2024-01-08 09:05,59.34517,0,0
10375,2024-01-08 09:10,67.81591,0,0
10380,2024-01-08 09:15,58.75931,0,0
10385,2024-01-08 09:20,68.56587,0,0
10390,2024-01-08 09:25,79.55608,0,0
10395,2024-01-08 09:30,70.36909,0,0
10400,2024-01-08 09:35,70.37291,0,0
10405,2024-01-08 09:40,81.78075,0,0
10410,2024-01-08 09:45,75.05997,0,0
10415,2024-01-08 09:50,73.19172,0,0
10420,2024-01-08 09:55,59.71677,0,0
10425,2024-01-08 10:00,59.99,0,0
10430,2024-01-08 10:05,59.30988,0,0
10435,2024-01-08 10:10,54.85,0,0
10440,2024-01-08 10:15,58,0,0
10445,2024-01-08 10:20,57.86902,0,0
10450,2024-01-08 10:25,52.11251,0,0
10455,2024-01-08 10:30,57.76433,0,0
10460,2024-01-08 10:35,54.85,0,0
10465,2024-01-08 10:40,56.70276,0,0
10470,2024-01-08 10:45,58,0,0
10475,2024-01-08 10:50,57.57003,0,0
10480,2024-01-08 10:55,68.11823,0,0
10485,2024-01-08 11:00,54.84988,0,0
10490,2024-01-08 11:05,58,0,0
10495,2024-01-08 11:10,38.49782,0,0
10500,2024-01-08 11:15,38.64161,0,0
10505,2024-01-08 11:20,36.13,0,0
10510,2024-01-08 11:25,54.85,0,0
10515,2024-01-08 11:30,50.11302,0,0
10520,2024-01-08 11:35,37.74133,0,0
10525,2024-01-08 11:40,36.13,0,0
10530,2024-01-08 11:45,33.16191,0,0
10535,2024-01-08 11:50,36.12934,0,0
10540,2024-01-08 11:55,32.87025,0,0
10545,2024-01-08 12:00,36.13007,0,0
10550,2024-01-08 12:05,36.13,0,0
10555,2024-01-08 12:10,33.49726,0,0
10560,2024-01-08 12:15,36.12972,0,0
10565,2024-01-08 12:20,39.45028,0,0
10570,2024-01-08 12:25,47.85758,0,0
10575,2024-01-08 12:30,47.5906,0,0
10580,2024-01-08 12:35,55.872,0,0
10585,2024-01-08 12:40,48.47997,0,0
10590,2024-01-08 12:45,49.12657,0,0
10595,2024-01-08 12:50,59.99,0,0
10600,2024-01-08 12:55,57.48116,0,0
10605,2024-01-08 13:00,54.36747,0,0
10610,2024-01-08 13:05,62.10924,0,0
10615,2024-01-08 13:10,58,0,0
10620,2024-01-08 13:15,53.20553,0,0
10625,2024-01-08 13:20,57.99978,0,0
10630,2024-01-08 13:25,53.37963,0,0
10635,2024-01-08 13:30,58.00022,0,0
10640,2024-01-08 13:35,58,0,0
10645,2024-01-08 13:40,54.84992,0,0
10650,2024-01-08 13:45,87.19261,0,0
10655,2024-01-08 13:50,100.01,0,0
10660,2024-01-08 13:55,60.73143,0,0
10665,2024-01-08 14:00,58,0,0
10670,2024-01-08 14:05,54.85,0,0
10675,2024-01-08 14:10,52.55611,0,0
10680,2024-01-08 14:15,51.87865,0,0
10685,2024-01-08 14:20,54.85008,0,0
10690,2024-01-08 14:25,59.79473,0,0
10695,2024-01-08 14:30,59.71787,0,0
10700,2024-01-08 14:35,58.6588,0,0
10705,2024-01-08 14:40,62.75,0,0
10710,2024-01-08 14:45,59.2169,0,0
10715,2024-01-08 14:50,62.75,0,0
10720,2024-01-08 14:55,60.96,0,0
10725,2024-01-08 15:00,58,0,0
10730,2024-01-08 15:05,62.74,0,0
10735,2024-01-08 15:10,-6.26728,0,0
10740,2024-01-08 15:15,17.87294,0,0
10745,2024-01-08 15:20,39.60031,0,0
10750,2024-01-08 15:25,57.28627,0,0
10755,2024-01-08 15:30,57.60386,0,0
10760,2024-01-08 15:35,62.74,0,0
10765,2024-01-08 15:40,57.17098,0,0
10770,2024-01-08 15:45,52.89608,0,0
10775,2024-01-08 15:50,64.5337,0,0
10780,2024-01-08 15:55,42.50647,0,0
10785,2024-01-08 16:00,66.63241,0,0
10790,2024-01-08 16:05,79.75354,0,0
10795,2024-01-08 16:10,60.77353,0,0
10800,2024-01-08 16:15,62.04943,0,0
10805,2024-01-08 16:20,63.32241,0,0
10810,2024-01-08 16:25,76.75829,0,0
10815,2024-01-08 16:30,76.69697,0,0
10820,2024-01-08 16:35,64.02523,0,0
10825,2024-01-08 16:40,48.92459,0,0
10830,2024-01-08 16:45,73.07019,0,0
10835,2024-01-08 16:50,53.88368,0,0
10840,2024-01-08 16:55,66.60628,0,0
10845,2024-01-08 17:00,49.07028,0,0
10850,2024-01-08 17:05,68.86453,0,0
10855,2024-01-08 17:10,66.51664,0,0
10860,2024-01-08 17:15,64.82081,0,0
10865,2024-01-08 17:20,74.43651,0,0
10870,2024-01-08 17:25,83.5484,0,0
10875,2024-01-08 17:30,66.62413,0,0
10880,2024-01-08 17:35,42.46164,0,0
10885,2024-01-08 17:40,66.49713,0,0
10890,2024-01-08 17:45,66.56123,0,0
10895,2024-01-08 17:50,86.07167,0,0
10900,2024-01-08 17:55,93.60782,0,0
10905,2024-01-08 18:00,98.50069,0,0
10910,2024-01-08 18:05,103.26806,0,0
10915,2024-01-08 18:10,94.78097,0,0
10920,2024-01-08 18:15,97.98391,0,0
10925,2024-01-08 18:20,126.25928,0,0
10930,2024-01-08 18:25,100.31701,0,0
10935,2024-01-08 18:30,126.99701,0,0
10940,2024-01-08 18:35,117.79287,0,0
10945,2024-01-08 18:40,106.5827,0,0
10950,2024-01-08 18:45,72.88426,0,0
10955,2024-01-08 18:50,80.85295,0,0
10960,2024-01-08 18:55,107.02615,0,0
10965,2024-01-08 19:00,107.14561,0,0
10970,2024-01-08 19:05,104.8807,0,0
10975,2024-01-08 19:10,85.97995,0,0
10980,2024-01-08 19:15,119.97174,0,0
10985,2024-01-08 19:20,123.11703,0,0
10990,2024-01-08 19:25,119.3984,0,0
10995,2024-01-08 19:30,125.01586,0,0
11000,2024-01-08 19:35,85.97995,0,0
11005,2024-01-08 19:40,88.89,0,0
11010,2024-01-08 19:45,82.34501,0,0
11015,2024-01-08 19:50,97.09799,0,0
11020,2024-01-08 19:55,93.80703,0,0
11025,2024-01-08 20:00,88.89,0,0
11030,2024-01-08 20:05,88.89,0,0
11035,2024-01-08 20:10,88.89,0,0
11040,2024-01-08 20:15,62.74,0,0
11045,2024-01-08 20:20,88.89,0,0
11050,2024-01-08 20:25,89.94961,0,0
11055,2024-01-08 20:30,88.89,0,0
11060,2024-01-08 20:35,62.74,0,0
11065,2024-01-08 20:40,76.48696,0,0
11070,2024-01-08 20:45,76.57185,0,0
11075,2024-01-08 20:50,63.49,0,0
11080,2024-01-08 20:55,85.98,0,0
11085,2024-01-08 21:00,85.98005,0,0
11090,2024-01-08 21:05,84.39769,0,0
11095,2024-01-08 21:10,90.16726,0,0
11100,2024-01-08 21:15,88.8899,0,0
11105,2024-01-08 21:20,82.26354,0,0
11110,2024-01-08 21:25,77.95,0,0
11115,2024-01-08 21:30,70.86993,0,0
11120,2024-01-08 21:35,90.16122,0,0
11125,2024-01-08 21:40,100.01,0,0
11130,2024-01-08 21:45,76.00941,0,0
11135,2024-01-08 21:50,88.89,0,0
11140,2024-01-08 21:55,76.45028,0,0
11145,2024-01-08 22:00,62.75,0,0
11150,2024-01-08 22:05,76.68927,0,0
11155,2024-01-08 22:10,85.98,0,0
11160,2024-01-08 22:15,89.72824,0,0
11165,2024-01-08 22:20,76.44009,0,0
11170,2024-01-08 22:25,88.89,0,0
11175,2024-01-08 22:30,75.87286,0,0
11180,2024-01-08 22:35,87.71228,0,0
