,time,energy_price,fcas_raise_price,fcas_lower_price
23755,2024-01-17 16:10,85.03005,0,0
23760,2024-01-17 16:15,8.90E+01,0,0
23765,2024-01-17 16:20,89,0,0
23770,2024-01-17 16:25,89,0,0
23775,2024-01-17 16:30,89,0,0
23780,2024-01-17 16:35,89,0,0
23785,2024-01-17 16:40,89,0,0
23790,2024-01-17 16:45,127.45126,0,0
23795,2024-01-17 16:50,127.45126,0,0
23800,2024-01-17 16:55,127.45126,0,0
23805,2024-01-17 17:00,127.45126,0,0
23810,2024-01-17 17:05,127.45126,0,0
23815,2024-01-17 17:10,127.45126,0,0
23820,2024-01-17 17:15,97.5251,0,0
23825,2024-01-17 17:20,97.5251,0,0
23830,2024-01-17 17:25,97.5251,0,0
23835,2024-01-17 17:30,97.5251,0,0
23840,2024-01-17 17:35,97.5251,0,0
23845,2024-01-17 17:40,97.5251,0,0
23850,2024-01-17 17:45,132.29997,0,0
23855,2024-01-17 17:50,132.29997,0,0
23860,2024-01-17 17:55,132.29997,0,0
23865,2024-01-17 18:00,132.29997,0,0
23870,2024-01-17 18:05,132.29997,0,0
23875,2024-01-17 18:10,132.29997,0,0
23880,2024-01-17 18:15,147.08031,0,0
23885,2024-01-17 18:20,147.08031,0,0
23890,2024-01-17 18:25,147.08031,0,0
23895,2024-01-17 18:30,147.08031,0,0
23900,2024-01-17 18:35,147.08031,0,0
23905,2024-01-17 18:40,147.08031,0,0
23910,2024-01-17 18:45,105.72894,0,0
23915,2024-01-17 18:50,105.72894,0,0
23920,2024-01-17 18:55,105.72894,0,0
23925,2024-01-17 19:00,105.72894,0,0
23930,2024-01-17 19:05,105.72894,0,0
23935,2024-01-17 19:10,105.72894,0,0
23940,2024-01-17 19:15,21.75578,0,0
23945,2024-01-17 19:20,21.75578,0,0
23950,2024-01-17 19:25,21.75578,0,0
23955,2024-01-17 19:30,21.75578,0,0
23960,2024-01-17 19:35,21.75578,0,0
23965,2024-01-17 19:40,21.75578,0,0
23970,2024-01-17 19:45,45,0,0
23975,2024-01-17 19:50,45,0,0
23980,2024-01-17 19:55,45,0,0
23985,2024-01-17 20:00,45,0,0
23990,2024-01-17 20:05,45,0,0
23995,2024-01-17 20:10,45,0,0
24000,2024-01-17 20:15,101.54833,0,0
24005,2024-01-17 20:20,101.54833,0,0
24010,2024-01-17 20:25,101.54833,0,0
24015,2024-01-17 20:30,101.54833,0,0
24020,2024-01-17 20:35,101.54833,0,0
24025,2024-01-17 20:40,101.54833,0,0
24030,2024-01-17 20:45,140.98479,0,0
24035,2024-01-17 20:50,140.98479,0,0
24040,2024-01-17 20:55,140.98479,0,0
24045,2024-01-17 21:00,140.98479,0,0
24050,2024-01-17 21:05,140.98479,0,0
24055,2024-01-17 21:10,140.98479,0,0
24060,2024-01-17 21:15,129.82264,0,0
24065,2024-01-17 21:20,129.82264,0,0
24070,2024-01-17 21:25,129.82264,0,0
24075,2024-01-17 21:30,129.82264,0,0
24080,2024-01-17 21:35,129.82264,0,0
24085,2024-01-17 21:40,129.82264,0,0
24090,2024-01-17 21:45,116.99005,0,0
24095,2024-01-17 21:50,116.99005,0,0
24100,2024-01-17 21:55,116.99005,0,0
24105,2024-01-17 22:00,116.99005,0,0
24110,2024-01-17 22:05,116.99005,0,0
24115,2024-01-17 22:10,116.99005,0,0
24120,2024-01-17 22:15,116.99005,0,0
24125,2024-01-17 22:20,116.99005,0,0
24130,2024-01-17 22:25,116.99005,0,0
24135,2024-01-17 22:30,116.99005,0,0
24140,2024-01-17 22:35,116.99005,0,0
24145,2024-01-17 22:40,116.99005,0,0
24150,2024-01-17 22:45,100.01,0,0
24155,2024-01-17 22:50,100.01,0,0
24160,2024-01-17 22:55,100.01,0,0
24165,2024-01-17 23:00,100.01,0,0
24170,2024-01-17 23:05,100.01,0,0
24175,2024-01-17 23:10,100.01,0,0
24180,2024-01-17 23:15,100,0,0
24185,2024-01-17 23:20,100,0,0
24190,2024-01-17 23:25,100,0,0
24195,2024-01-17 23:30,100,0,0
24200,2024-01-17 23:35,100,0,0
24205,2024-01-17 23:40,100,0,0
24210,2024-01-17 23:45,98.12833,0,0
24215,2024-01-17 23:50,98.12833,0,0
24220,2024-01-17 23:55,98.12833,0,0
24225,2024-01-18 00:00,98.12833,0,0
24230,2024-01-18 00:05,98.12833,0,0
24235,2024-01-18 00:10,98.12833,0,0
24240,2024-01-18 00:15,69.82033,0,0
24245,2024-01-18 00:20,69.82033,0,0
24250,2024-01-18 00:25,69.82033,0,0
24255,2024-01-18 00:30,69.82033,0,0
24260,2024-01-18 00:35,69.82033,0,0
24265,2024-01-18 00:40,69.82033,0,0
24270,2024-01-18 00:45,68,0,0
24275,2024-01-18 00:50,68,0,0
24280,2024-01-18 00:55,68,0,0
24285,2024-01-18 01:00,68,0,0
24290,2024-01-18 01:05,68,0,0
24295,2024-01-18 01:10,68,0,0
24300,2024-01-18 01:15,86.76564,0,0
24305,2024-01-18 01:20,86.76564,0,0
24310,2024-01-18 01:25,86.76564,0,0
24315,2024-01-18 01:30,86.76564,0,0
24320,2024-01-18 01:35,86.76564,0,0
24325,2024-01-18 01:40,86.76564,0,0
24330,2024-01-18 01:45,85,0,0
24335,2024-01-18 01:50,85,0,0
24340,2024-01-18 01:55,85,0,0
24345,2024-01-18 02:00,85,0,0
24350,2024-01-18 02:05,85,0,0
24355,2024-01-18 02:10,85,0,0
24360,2024-01-18 02:15,68,0,0
24365,2024-01-18 02:20,68,0,0
24370,2024-01-18 02:25,68,0,0
24375,2024-01-18 02:30,68,0,0
24380,2024-01-18 02:35,68,0,0
24385,2024-01-18 02:40,68,0,0
24390,2024-01-18 02:45,63.49,0,0
24395,2024-01-18 02:50,63.49,0,0
24400,2024-01-18 02:55,63.49,0,0
24405,2024-01-18 03:00,63.49,0,0
24410,2024-01-18 03:05,63.49,0,0
24415,2024-01-18 03:10,63.49,0,0
24420,2024-01-18 03:15,62.75,0,0
24425,2024-01-18 03:20,62.75,0,0
24430,2024-01-18 03:25,62.75,0,0
24435,2024-01-18 03:30,62.75,0,0
24440,2024-01-18 03:35,62.75,0,0
24445,2024-01-18 03:40,62.75,0,0
24450,2024-01-18 03:45,62.93,0,0
24455,2024-01-18 03:50,62.93,0,0
24460,2024-01-18 03:55,62.93,0,0
24465,2024-01-18 04:00,62.93,0,0
24470,2024-01-18 04:05,62.93,0,0
24475,2024-01-18 04:10,62.93,0,0
24480,2024-01-18 04:15,78.10474,0,0
24485,2024-01-18 04:20,78.10474,0,0
24490,2024-01-18 04:25,78.10474,0,0
24495,2024-01-18 04:30,78.10474,0,0
24500,2024-01-18 04:35,78.10474,0,0
24505,2024-01-18 04:40,78.10474,0,0
24510,2024-01-18 04:45,68,0,0
24515,2024-01-18 04:50,68,0,0
24520,2024-01-18 04:55,68,0,0
24525,2024-01-18 05:00,68,0,0
24530,2024-01-18 05:05,68,0,0
24535,2024-01-18 05:10,68,0,0
24540,2024-01-18 05:15,62.75,0,0
24545,2024-01-18 05:20,62.75,0,0
24550,2024-01-18 05:25,62.75,0,0
24555,2024-01-18 05:30,62.75,0,0
24560,2024-01-18 05:35,62.75,0,0
24565,2024-01-18 05:40,62.75,0,0
24570,2024-01-18 05:45,59.99,0,0
24575,2024-01-18 05:50,59.99,0,0
24580,2024-01-18 05:55,59.99,0,0
24585,2024-01-18 06:00,59.99,0,0
24590,2024-01-18 06:05,59.99,0,0
24595,2024-01-18 06:10,59.99,0,0
24600,2024-01-18 06:15,58,0,0
24605,2024-01-18 06:20,58,0,0
24610,2024-01-18 06:25,58,0,0
24615,2024-01-18 06:30,58,0,0
24620,2024-01-18 06:35,58,0,0
24625,2024-01-18 06:40,58,0,0
24630,2024-01-18 06:45,49.5601,0,0
24635,2024-01-18 06:50,49.5601,0,0
24640,2024-01-18 06:55,49.5601,0,0
24645,2024-01-18 07:00,49.5601,0,0
24650,2024-01-18 07:05,49.5601,0,0
24655,2024-01-18 07:10,49.5601,0,0
24660,2024-01-18 07:15,58,0,0
24665,2024-01-18 07:20,58,0,0
24670,2024-01-18 07:25,58,0,0
24675,2024-01-18 07:30,58,0,0
24680,2024-01-18 07:35,58,0,0
24685,2024-01-18 07:40,58,0,0
24690,2024-01-18 07:45,55.2504,0,0
24695,2024-01-18 07:50,55.2504,0,0
24700,2024-01-18 07:55,55.2504,0,0
24705,2024-01-18 08:00,55.2504,0,0
24710,2024-01-18 08:05,55.2504,0,0
24715,2024-01-18 08:10,55.2504,0,0
24720,2024-01-18 08:15,57.58337,0,0
24725,2024-01-18 08:20,57.58337,0,0
24730,2024-01-18 08:25,57.58337,0,0
24735,2024-01-18 08:30,57.58337,0,0
24740,2024-01-18 08:35,57.58337,0,0
24745,2024-01-18 08:40,57.58337,0,0
24750,2024-01-18 08:45,49.56,0,0
24755,2024-01-18 08:50,49.56,0,0
24760,2024-01-18 08:55,49.56,0,0
24765,2024-01-18 09:00,49.56,0,0
24770,2024-01-18 09:05,49.56,0,0
24775,2024-01-18 09:10,49.56,0,0
24780,2024-01-18 09:15,35.88,0,0
24785,2024-01-18 09:20,35.88,0,0
24790,2024-01-18 09:25,35.88,0,0
24795,2024-01-18 09:30,35.88,0,0
24800,2024-01-18 09:35,35.88,0,0
24805,2024-01-18 09:40,35.88,0,0
24810,2024-01-18 09:45,49.56015,0,0
24815,2024-01-18 09:50,49.56015,0,0
24820,2024-01-18 09:55,49.56015,0,0
24825,2024-01-18 10:00,49.56015,0,0
24830,2024-01-18 10:05,49.56015,0,0
24835,2024-01-18 10:10,49.56015,0,0
24840,2024-01-18 10:15,36.1301,0,0
24845,2024-01-18 10:20,36.1301,0,0
24850,2024-01-18 10:25,36.1301,0,0
24855,2024-01-18 10:30,36.1301,0,0
24860,2024-01-18 10:35,36.1301,0,0
24865,2024-01-18 10:40,36.1301,0,0
24870,2024-01-18 10:45,59.99,0,0
24875,2024-01-18 10:50,59.99,0,0
24880,2024-01-18 10:55,59.99,0,0
24885,2024-01-18 11:00,59.99,0,0
24890,2024-01-18 11:05,59.99,0,0
24895,2024-01-18 11:10,59.99,0,0
24900,2024-01-18 11:15,49.77032,0,0
24905,2024-01-18 11:20,49.77032,0,0
24910,2024-01-18 11:25,49.77032,0,0
24915,2024-01-18 11:30,49.77032,0,0
24920,2024-01-18 11:35,49.77032,0,0
24925,2024-01-18 11:40,49.77032,0,0
24930,2024-01-18 11:45,47.83117,0,0
24935,2024-01-18 11:50,47.83117,0,0
24940,2024-01-18 11:55,47.83117,0,0
24945,2024-01-18 12:00,47.83117,0,0
24950,2024-01-18 12:05,47.83117,0,0
24955,2024-01-18 12:10,47.83117,0,0
24960,2024-01-18 12:15,35.88,0,0
24965,2024-01-18 12:20,35.88,0,0
24970,2024-01-18 12:25,35.88,0,0
24975,2024-01-18 12:30,35.88,0,0
24980,2024-01-18 12:35,35.88,0,0
24985,2024-01-18 12:40,35.88,0,0
24990,2024-01-18 12:45,35.88,0,0
24995,2024-01-18 12:50,35.88,0,0
25000,2024-01-18 12:55,35.88,0,0
25005,2024-01-18 13:00,35.88,0,0
25010,2024-01-18 13:05,35.88,0,0
25015,2024-01-18 13:10,35.88,0,0
25020,2024-01-18 13:15,35.88,0,0
25025,2024-01-18 13:20,35.88,0,0
25030,2024-01-18 13:25,35.88,0,0
25035,2024-01-18 13:30,35.88,0,0
25040,2024-01-18 13:35,35.88,0,0
25045,2024-01-18 13:40,35.88,0,0
25050,2024-01-18 13:45,-43.18155,0,0
25055,2024-01-18 13:50,-43.18155,0,0
25060,2024-01-18 13:55,-43.18155,0,0
25065,2024-01-18 14:00,-43.18155,0,0
25070,2024-01-18 14:05,-43.18155,0,0
25075,2024-01-18 14:10,-43.18155,0,0
25080,2024-01-18 14:15,-113.57773,0,0
25085,2024-01-18 14:20,-113.57773,0,0
25090,2024-01-18 14:25,-113.57773,0,0
25095,2024-01-18 14:30,-113.57773,0,0
25100,2024-01-18 14:35,-113.57773,0,0
25105,2024-01-18 14:40,-113.57773,0,0
25110,2024-01-18 14:45,-141.0181,0,0
25115,2024-01-18 14:50,-141.0181,0,0
25120,2024-01-18 14:55,-141.0181,0,0
25125,2024-01-18 15:00,-141.0181,0,0
25130,2024-01-18 15:05,-141.0181,0,0
25135,2024-01-18 15:10,-141.0181,0,0
25140,2024-01-18 15:15,-142.99771,0,0
25145,2024-01-18 15:20,-142.99771,0,0
25150,2024-01-18 15:25,-142.99771,0,0
25155,2024-01-18 15:30,-142.99771,0,0
25160,2024-01-18 15:35,-142.99771,0,0
25165,2024-01-18 15:40,-142.99771,0,0
25170,2024-01-18 15:45,-444.32131,0,0
25175,2024-01-18 15:50,-444.32131,0,0
25180,2024-01-18 15:55,-444.32131,0,0
25185,2024-01-18 16:00,-444.32131,0,0
25190,2024-01-18 16:05,-444.32131,0,0
25195,2024-01-18 16:10,-4.44E+02,0,0
25200,2024-01-18 16:15,-25.35367,0,0
25205,2024-01-18 16:20,-25.35367,0,0
25210,2024-01-18 16:25,-25.35367,0,0
25215,2024-01-18 16:30,-25.35367,0,0
25220,2024-01-18 16:35,-25.35367,0,0
25225,2024-01-18 16:40,-25.35367,0,0
25230,2024-01-18 16:45,-27.51719,0,0
25235,2024-01-18 16:50,-27.51719,0,0
25240,2024-01-18 16:55,-27.51719,0,0
25245,2024-01-18 17:00,-27.51719,0,0
25250,2024-01-18 17:05,-27.51719,0,0
25255,2024-01-18 17:10,-27.51719,0,0
25260,2024-01-18 17:15,-21.37086,0,0
25265,2024-01-18 17:20,-21.37086,0,0
25270,2024-01-18 17:25,-21.37086,0,0
25275,2024-01-18 17:30,-21.37086,0,0
25280,2024-01-18 17:35,-21.37086,0,0
25285,2024-01-18 17:40,-21.37086,0,0
25290,2024-01-18 17:45,32.62692,0,0
25295,2024-01-18 17:50,32.62692,0,0
25300,2024-01-18 17:55,32.62692,0,0
25305,2024-01-18 18:00,32.62692,0,0
25310,2024-01-18 18:05,32.62692,0,0
25315,2024-01-18 18:10,32.62692,0,0
25320,2024-01-18 18:15,-29.44928,0,0
25325,2024-01-18 18:20,-29.44928,0,0
25330,2024-01-18 18:25,-29.44928,0,0
25335,2024-01-18 18:30,-29.44928,0,0
25340,2024-01-18 18:35,-29.44928,0,0
25345,2024-01-18 18:40,-29.44928,0,0
25350,2024-01-18 18:45,29.13318,0,0
25355,2024-01-18 18:50,29.13318,0,0
25360,2024-01-18 18:55,29.13318,0,0
25365,2024-01-18 19:00,29.13318,0,0
25370,2024-01-18 19:05,29.13318,0,0
25375,2024-01-18 19:10,29.13318,0,0
25380,2024-01-18 19:15,37.34595,0,0
25385,2024-01-18 19:20,37.34595,0,0
25390,2024-01-18 19:25,37.34595,0,0
25395,2024-01-18 19:30,37.34595,0,0
25400,2024-01-18 19:35,37.34595,0,0
25405,2024-01-18 19:40,37.34595,0,0
25410,2024-01-18 19:45,-8.26498,0,0
25415,2024-01-18 19:50,-8.26498,0,0
25420,2024-01-18 19:55,-8.26498,0,0
25425,2024-01-18 20:00,-8.26498,0,0
25430,2024-01-18 20:05,-8.26498,0,0
25435,2024-01-18 20:10,-8.26498,0,0
25440,2024-01-18 20:15,-514.9401,0,0
25445,2024-01-18 20:20,-514.9401,0,0
25450,2024-01-18 20:25,-514.9401,0,0
25455,2024-01-18 20:30,-514.9401,0,0
25460,2024-01-18 20:35,-514.9401,0,0
25465,2024-01-18 20:40,-514.9401,0,0
25470,2024-01-18 20:45,36.83833,0,0
25475,2024-01-18 20:50,36.83833,0,0
25480,2024-01-18 20:55,36.83833,0,0
25485,2024-01-18 21:00,36.83833,0,0
25490,2024-01-18 21:05,36.83833,0,0
25495,2024-01-18 21:10,36.83833,0,0
25500,2024-01-18 21:15,90.83515,0,0
25505,2024-01-18 21:20,90.83515,0,0
25510,2024-01-18 21:25,90.83515,0,0
25515,2024-01-18 21:30,90.83515,0,0
25520,2024-01-18 21:35,90.83515,0,0
25525,2024-01-18 21:40,90.83515,0,0
25530,2024-01-18 21:45,17.1182,0,0
25535,2024-01-18 21:50,17.1182,0,0
25540,2024-01-18 21:55,17.1182,0,0
25545,2024-01-18 22:00,17.1182,0,0
25550,2024-01-18 22:05,17.1182,0,0
25555,2024-01-18 22:10,17.1182,0,0
25560,2024-01-18 22:15,35.91222,0,0
25565,2024-01-18 22:20,35.91222,0,0
25570,2024-01-18 22:25,35.91222,0,0
25575,2024-01-18 22:30,35.91222,0,0
25580,2024-01-18 22:35,35.91222,0,0
25585,2024-01-18 22:40,35.91222,0,0
25590,2024-01-18 22:45,79.81387,0,0
25595,2024-01-18 22:50,79.81387,0,0
25600,2024-01-18 22:55,79.81387,0,0
25605,2024-01-18 23:00,79.81387,0,0
25610,2024-01-18 23:05,79.81387,0,0
25615,2024-01-18 23:10,79.81387,0,0
25620,2024-01-18 23:15,64.8655,0,0
25625,2024-01-18 23:20,64.8655,0,0
25630,2024-01-18 23:25,64.8655,0,0
25635,2024-01-18 23:30,64.8655,0,0
25640,2024-01-18 23:35,64.8655,0,0
25645,2024-01-18 23:40,64.8655,0,0
25650,2024-01-18 23:45,64.77048,0,0
25655,2024-01-18 23:50,64.77048,0,0
25660,2024-01-18 23:55,64.77048,0,0
25665,2024-01-19 00:00,64.77048,0,0
25670,2024-01-19 00:05,64.77048,0,0
25675,2024-01-19 00:10,64.77048,0,0
25680,2024-01-19 00:15,63.34585,0,0
25685,2024-01-19 00:20,63.34585,0,0
25690,2024-01-19 00:25,63.34585,0,0
25695,2024-01-19 00:30,63.34585,0,0
25700,2024-01-19 00:35,63.34585,0,0
25705,2024-01-19 00:40,63.34585,0,0
25710,2024-01-19 00:45,65.3399,0,0
25715,2024-01-19 00:50,65.3399,0,0
25720,2024-01-19 00:55,65.3399,0,0
25725,2024-01-19 01:00,65.3399,0,0
25730,2024-01-19 01:05,65.3399,0,0
25735,2024-01-19 01:10,65.3399,0,0
25740,2024-01-19 01:15,64.95084,0,0
25745,2024-01-19 01:20,64.95084,0,0
25750,2024-01-19 01:25,64.95084,0,0
25755,2024-01-19 01:30,64.95084,0,0
25760,2024-01-19 01:35,64.95084,0,0
25765,2024-01-19 01:40,64.95084,0,0
25770,2024-01-19 01:45,59.99,0,0
25775,2024-01-19 01:50,59.99,0,0
25780,2024-01-19 01:55,59.99,0,0
25785,2024-01-19 02:00,59.99,0,0
25790,2024-01-19 02:05,59.99,0,0
25795,2024-01-19 02:10,59.99,0,0
25800,2024-01-19 02:15,63.34586,0,0
25805,2024-01-19 02:20,63.34586,0,0
25810,2024-01-19 02:25,63.34586,0,0
25815,2024-01-19 02:30,63.34586,0,0
25820,2024-01-19 02:35,63.34586,0,0
25825,2024-01-19 02:40,63.34586,0,0
25830,2024-01-19 02:45,59.99,0,0
25835,2024-01-19 02:50,59.99,0,0
25840,2024-01-19 02:55,59.99,0,0
25845,2024-01-19 03:00,59.99,0,0
25850,2024-01-19 03:05,59.99,0,0
25855,2024-01-19 03:10,59.99,0,0
25860,2024-01-19 03:15,59.99,0,0
25865,2024-01-19 03:20,59.99,0,0
25870,2024-01-19 03:25,59.99,0,0
25875,2024-01-19 03:30,59.99,0,0
25880,2024-01-19 03:35,59.99,0,0
25885,2024-01-19 03:40,59.99,0,0
25890,2024-01-19 03:45,59.99,0,0
25895,2024-01-19 03:50,59.99,0,0
25900,2024-01-19 03:55,59.99,0,0
25905,2024-01-19 04:00,59.99,0,0
25910,2024-01-19 04:05,59.99,0,0
25915,2024-01-19 04:10,59.99,0,0
25920,2024-01-19 04:15,58,0,0
25925,2024-01-19 04:20,58,0,0
25930,2024-01-19 04:25,58,0,0
25935,2024-01-19 04:30,58,0,0
25940,2024-01-19 04:35,58,0,0
25945,2024-01-19 04:40,58,0,0
25950,2024-01-19 04:45,58,0,0
25955,2024-01-19 04:50,58,0,0
25960,2024-01-19 04:55,58,0,0
25965,2024-01-19 05:00,58,0,0
25970,2024-01-19 05:05,58,0,0
25975,2024-01-19 05:10,58,0,0
25980,2024-01-19 05:15,58,0,0
25985,2024-01-19 05:20,58,0,0
25990,2024-01-19 05:25,58,0,0
25995,2024-01-19 05:30,58,0,0
26000,2024-01-19 05:35,58,0,0
26005,2024-01-19 05:40,58,0,0
26010,2024-01-19 05:45,59.99,0,0
26015,2024-01-19 05:50,59.99,0,0
26020,2024-01-19 05:55,59.99,0,0
26025,2024-01-19 06:00,59.99,0,0
26030,2024-01-19 06:05,59.99,0,0
26035,2024-01-19 06:10,59.99,0,0
26040,2024-01-19 06:15,59.99,0,0
26045,2024-01-19 06:20,59.99,0,0
26050,2024-01-19 06:25,59.99,0,0
26055,2024-01-19 06:30,59.99,0,0
26060,2024-01-19 06:35,59.99,0,0
26065,2024-01-19 06:40,59.99,0,0
26070,2024-01-19 06:45,37.31504,0,0
26075,2024-01-19 06:50,37.31504,0,0
26080,2024-01-19 06:55,37.31504,0,0
26085,2024-01-19 07:00,37.31504,0,0
26090,2024-01-19 07:05,37.31504,0,0
26095,2024-01-19 07:10,37.31504,0,0
26100,2024-01-19 07:15,35.88,0,0
26105,2024-01-19 07:20,35.88,0,0
26110,2024-01-19 07:25,35.88,0,0
26115,2024-01-19 07:30,35.88,0,0
26120,2024-01-19 07:35,35.88,0,0
26125,2024-01-19 07:40,35.88,0,0
26130,2024-01-19 07:45,43.52789,0,0
26135,2024-01-19 07:50,43.52789,0,0
26140,2024-01-19 07:55,43.52789,0,0
26145,2024-01-19 08:00,43.52789,0,0
26150,2024-01-19 08:05,43.52789,0,0
26155,2024-01-19 08:10,43.52789,0,0
26160,2024-01-19 08:15,9.91892,0,0
26165,2024-01-19 08:20,9.91892,0,0
26170,2024-01-19 08:25,9.91892,0,0
26175,2024-01-19 08:30,9.91892,0,0
26180,2024-01-19 08:35,9.91892,0,0
26185,2024-01-19 08:40,9.91892,0,0
26190,2024-01-19 08:45,10,0,0
26195,2024-01-19 08:50,10,0,0
26200,2024-01-19 08:55,10,0,0
26205,2024-01-19 09:00,10,0,0
26210,2024-01-19 09:05,10,0,0
26215,2024-01-19 09:10,10,0,0
26220,2024-01-19 09:15,9.99999,0,0
26225,2024-01-19 09:20,9.99999,0,0
26230,2024-01-19 09:25,9.99999,0,0
26235,2024-01-19 09:30,9.99999,0,0
26240,2024-01-19 09:35,9.99999,0,0
26245,2024-01-19 09:40,9.99999,0,0
26250,2024-01-19 09:45,36.13,0,0
26255,2024-01-19 09:50,36.13,0,0
26260,2024-01-19 09:55,36.13,0,0
26265,2024-01-19 10:00,36.13,0,0
26270,2024-01-19 10:05,36.13,0,0
26275,2024-01-19 10:10,36.13,0,0
26280,2024-01-19 10:15,26.67892,0,0
26285,2024-01-19 10:20,26.67892,0,0
26290,2024-01-19 10:25,26.67892,0,0
26295,2024-01-19 10:30,26.67892,0,0
26300,2024-01-19 10:35,26.67892,0,0
26305,2024-01-19 10:40,26.67892,0,0
26310,2024-01-19 10:45,10,0,0
26315,2024-01-19 10:50,10,0,0
26320,2024-01-19 10:55,10,0,0
26325,2024-01-19 11:00,10,0,0
26330,2024-01-19 11:05,10,0,0
26335,2024-01-19 11:10,10,0,0
26340,2024-01-19 11:15,27.94701,0,0
26345,2024-01-19 11:20,27.94701,0,0
26350,2024-01-19 11:25,27.94701,0,0
26355,2024-01-19 11:30,27.94701,0,0
26360,2024-01-19 11:35,27.94701,0,0
26365,2024-01-19 11:40,27.94701,0,0
26370,2024-01-19 11:45,18.76844,0,0
26375,2024-01-19 11:50,18.76844,0,0
26380,2024-01-19 11:55,18.76844,0,0
26385,2024-01-19 12:00,18.76844,0,0
26390,2024-01-19 12:05,18.76844,0,0
26395,2024-01-19 12:10,18.76844,0,0
26400,2024-01-19 12:15,31.79384,0,0
26405,2024-01-19 12:20,31.79384,0,0
26410,2024-01-19 12:25,31.79384,0,0
26415,2024-01-19 12:30,31.79384,0,0
26420,2024-01-19 12:35,31.79384,0,0
26425,2024-01-19 12:40,31.79384,0,0
26430,2024-01-19 12:45,5.06564,0,0
26435,2024-01-19 12:50,5.06564,0,0
26440,2024-01-19 12:55,5.06564,0,0
26445,2024-01-19 13:00,5.06564,0,0
26450,2024-01-19 13:05,5.06564,0,0
26455,2024-01-19 13:10,5.06564,0,0
26460,2024-01-19 13:15,36.13,0,0
26465,2024-01-19 13:20,36.13,0,0
26470,2024-01-19 13:25,36.13,0,0
26475,2024-01-19 13:30,36.13,0,0
26480,2024-01-19 13:35,36.13,0,0
26485,2024-01-19 13:40,36.13,0,0
26490,2024-01-19 13:45,36.13,0,0
26495,2024-01-19 13:50,36.13,0,0
26500,2024-01-19 13:55,36.13,0,0
26505,2024-01-19 14:00,36.13,0,0
26510,2024-01-19 14:05,36.13,0,0
26515,2024-01-19 14:10,36.13,0,0
26520,2024-01-19 14:15,49.56,0,0
26525,2024-01-19 14:20,49.56,0,0
26530,2024-01-19 14:25,49.56,0,0
26535,2024-01-19 14:30,49.56,0,0
26540,2024-01-19 14:35,49.56,0,0
26545,2024-01-19 14:40,49.56,0,0
26550,2024-01-19 14:45,49.56,0,0
26555,2024-01-19 14:50,49.56,0,0
26560,2024-01-19 14:55,49.56,0,0
26565,2024-01-19 15:00,49.56,0,0
26570,2024-01-19 15:05,49.56,0,0
26575,2024-01-19 15:10,49.56,0,0
26580,2024-01-19 15:15,36.13,0,0
26585,2024-01-19 15:20,36.13,0,0
26590,2024-01-19 15:25,36.13,0,0
26595,2024-01-19 15:30,36.13,0,0
26600,2024-01-19 15:35,36.13,0,0
26605,2024-01-19 15:40,36.13,0,0
26610,2024-01-19 15:45,36.13,0,0
26615,2024-01-19 15:50,36.13,0,0
26620,2024-01-19 15:55,36.13,0,0
26625,2024-01-19 16:00,36.13,0,0
26630,2024-01-19 16:05,36.13,0,0
26635,2024-01-19 16:10,3.61E+01,0,0
26640,2024-01-19 16:15,36.13,0,0
26645,2024-01-19 16:20,36.13,0,0
26650,2024-01-19 16:25,36.13,0,0
26655,2024-01-19 16:30,36.13,0,0
26660,2024-01-19 16:35,36.13,0,0
26665,2024-01-19 16:40,36.13,0,0
26670,2024-01-19 16:45,9.99995,0,0
26675,2024-01-19 16:50,9.99995,0,0
26680,2024-01-19 16:55,9.99995,0,0
26685,2024-01-19 17:00,9.99995,0,0
26690,2024-01-19 17:05,9.99995,0,0
26695,2024-01-19 17:10,9.99995,0,0
26700,2024-01-19 17:15,18.14184,0,0
26705,2024-01-19 17:20,18.14184,0,0
26710,2024-01-19 17:25,18.14184,0,0
26715,2024-01-19 17:30,18.14184,0,0
26720,2024-01-19 17:35,18.14184,0,0
26725,2024-01-19 17:40,18.14184,0,0
26730,2024-01-19 17:45,-178.83409,0,0
26735,2024-01-19 17:50,-178.83409,0,0
26740,2024-01-19 17:55,-178.83409,0,0
26745,2024-01-19 18:00,-178.83409,0,0
26750,2024-01-19 18:05,-178.83409,0,0
26755,2024-01-19 18:10,-178.83409,0,0
26760,2024-01-19 18:15,-11.37016,0,0
26765,2024-01-19 18:20,-11.37016,0,0
26770,2024-01-19 18:25,-11.37016,0,0
26775,2024-01-19 18:30,-11.37016,0,0
26780,2024-01-19 18:35,-11.37016,0,0
26785,2024-01-19 18:40,-11.37016,0,0
26790,2024-01-19 18:45,-159.73295,0,0
26795,2024-01-19 18:50,-159.73295,0,0
26800,2024-01-19 18:55,-159.73295,0,0
26805,2024-01-19 19:00,-159.73295,0,0
26810,2024-01-19 19:05,-159.73295,0,0
26815,2024-01-19 19:10,-159.73295,0,0
26820,2024-01-19 19:15,82.68019,0,0
26825,2024-01-19 19:20,82.68019,0,0
26830,2024-01-19 19:25,82.68019,0,0
26835,2024-01-19 19:30,82.68019,0,0
26840,2024-01-19 19:35,82.68019,0,0
26845,2024-01-19 19:40,82.68019,0,0
26850,2024-01-19 19:45,64.04181,0,0
26855,2024-01-19 19:50,64.04181,0,0
